"Avg. Area Income","Avg. Area House Age","Avg. Area Number of Rooms","Avg. Area Number of Bedrooms","Area Population","Price","Address"
"67371.420856576","5.3338207117229","6.6249512892329","4.37","24797.764758517","739870.79364027","94952 Hall Cliffs Suite 366
West Jessica, MT 23902"
"59362.766382854","7.4826302415682","8.0030067461907","3.49","44723.353729694","1442945.1449721","8581 Johnson Ranch Apt. 905
Jacquelinefurt, MH 08716-8228"
"57003.109637399","7.0105834598388","6.3562587195","3.14","29594.693374976","828497.06709607","089 Jessica Dale
West Melissa, PW 59364"
"68989.312209465","6.0754260180256","7.8795882447568","6.37","32629.603834878","1373290.8607785","USNS Hamilton
FPO AA 90003"
"70969.902102642","4.9018177987402","6.3962680059046","3.18","24833.64614509","925566.33131608","8016 Hicks Alley Apt. 735
Nicoleside, WV 73615-4795"
"82251.65300833","7.7410913339174","7.6366538271244","6.49","18408.798635339","1552536.7639745","04952 Michael Terrace Apt. 414
Port Tammy, GA 56924-1868"
"71306.457299275","5.7737171625315","6.6882301696546","2.04","43284.397157863","1335904.5009155","3890 Hunt Trail
Davidhaven, OR 04793"
"70921.568568647","5.6651853845497","6.3753715054883","3.28","29390.217270185","960808.29108175","8398 Sanchez Gateway Suite 937
Mccoyburgh, PA 32814"
"70739.46009573","6.7106995759386","7.1665016459129","6.28","35148.667752709","1405933.0186992","67095 Jeffrey Islands Suite 573
West Elizabeth, MI 33061-9433"
"58097.841822991","6.386347995577","6.1440381193937","3.04","19903.000078828","619087.69361753","31995 Moore Brook
New Melissa, MO 19787"
"51273.508852629","7.0323172258106","6.8882056290093","2.09","53811.894905973","1329273.2276499","Unit 5683 Box 5483
DPO AA 78774-2982"
"76326.592324697","5.024694870177","4.9363290086476","3.44","42779.831295918","1261843.8443217","77194 Carlson Causeway Apt. 904
West John, KY 70976"
"63584.04588002","5.8328275712392","6.0291608671651","4.29","46340.188581412","1175781.4175701","73601 Donaldson Squares
Port John, VI 73473"
"86340.287291606","4.9300510003485","6.1834400771919","3.01","35630.560451493","1437053.5572016","6864 Michelle Field Apt. 339
Madisonmouth, KY 99033"
"79471.238816999","5.8672697782443","8.1972894206282","6.21","36616.168834371","1594415.2262912","35165 Haley Falls Suite 341
South Elizabeth, VT 29143-4442"
"55879.50379223","6.4079462581685","5.370386614169","2.07","37360.063557405","931357.99542193","54993 James Place Suite 797
South Kenneth, CA 86457-1211"
"40503.541332199","6.8817786228614","6.5661752926073","3.14","45979.47754493","798639.65417792","6799 Downs Plaza
Randallberg, NH 17910-5241"
"83394.407831749","5.6014866675508","5.9050243437326","2.08","30487.524623204","1451739.6246527","79098 Brandon Island Suite 624
Horneshire, MA 35281-8110"
"64501.226449065","6.001641690907","7.2934767538079","5.33","43869.309984402","1278991.6886996","8173 Rush Wells
New Stephanie, MS 56356"
"59569.537340004","6.2795368905896","7.3253795390814","4.24","31294.652460404","885920.55324936","762 Corey Landing Suite 528
Billymouth, AZ 48958"
"69280.316271682","6.8615480275712","6.9236189317037","4.33","40290.911494024","1425632.5419742","077 Laura Curve
New Christopherview, AZ 15138"
"66342.489681137","5.857266081733","6.9491089201248","3.06","11792.81515907","901881.74268624","5342 Dean Overpass
Matthewville, MI 08613"
"73367.045990839","6.1732906610384","9.0547098879875","5.25","23684.787951169","1521730.7914033","469 William Shore Suite 726
South Krystalchester, MP 47720"
"57122.224839461","5.7076500300097","5.9297338051195","2.4","41972.771543744","716771.00574888","566 Brown Grove Apt. 886
Cardenasmouth, IN 87042-1285"
"61978.84804645","7.9122760469097","8.4379664158559","5.37","56957.187749933","1696717.1072994","017 Bowers Field
Williamsstad, OK 15934-8122"
"54299.968820232","6.6358997490874","6.8515358276847","2.49","39512.663705601","819598.00784818","05946 Wong Spur
Susanshire, NY 67746-2473"
"71424.406006689","5.5989332197132","8.5225383778723","3.49","37242.561593334","1584213.957485","9297 Cole Highway
Patrickhaven, DC 02945-8988"
"57353.154356747","8.0754479201172","5.6785554834109","4.44","16906.421720582","798892.51503968","88404 William Cape Apt. 249
Dawsonhaven, MA 21219-3496"
"44731.109799965","4.1886583285462","8.9427971642371","5.12","39633.473041088","601973.00173971","4896 Jennifer River Apt. 180
Shafferberg, MN 77619-4214"
"76175.493927705","4.5241406516451","9.5249736123457","4.28","30760.994956472","1456486.2929631","82014 Stanton Gardens Suite 664
Lake Dawnborough, DC 86197-4191"
"66574.709993931","5.5502647286382","6.8441501526141","2.17","69575.449463657","1702406.0389352","551 Macdonald Viaduct
West Stephanie, TN 55360"
"91731.154382756","5.1848107121026","7.9438797197572","6.3","33102.095422208","1566471.0083254","860 Thompson Skyway Suite 901
Kimshire, AR 37353-5106"
"75487.032599428","6.4539316775765","7.7370956841082","4.02","41105.390630432","1592210.1759231","5036 Peterson Throughway
East Megan, GA 08456-4696"
"58088.438129623","6.0178310005195","5.7900052744813","4.21","51925.411612822","937628.34669366","Unit 5584 Box 2763
DPO AE 40544"
"76319.218604372","6.8731301984848","6.2940549509488","3.45","48026.308367531","1558547.5778375","09437 Carolyn Mountain
Knappview, CA 70608-7504"
"60575.162444592","5.9075655921744","6.9646160019132","2.29","32158.967903976","1156329.2740498","5052 Chloe Lights Apt. 374
North Scott, IA 81431"
"69607.133665431","7.0776808261126","7.8330811916778","3.35","34609.04021518","1514349.6921977","8781 Robert Lakes Suite 880
East Wendy, ID 51813"
"67056.840480373","5.2221685215472","7.1635175232142","5.25","25134.681484517","1039107.3263056","3440 Cannon Lakes
Port Melaniehaven, WA 60324-0399"
"60640.93188129","5.1659215286374","5.3551136236166","2.32","43119.54065626","809089.6719455","0956 Isabella Lodge
East Valeriefurt, CO 64441"
"69031.908877576","5.7799762459039","5.5017551376179","3.23","15660.403008355","675536.39148857","36736 Kristi Radial
Port Carl, ID 35292-9269"
"80356.209386755","4.6604178243815","9.7102168956017","5.02","16215.417278488","1373589.8035017","10492 Reed Track
North Ericstad, IA 78774-8363"
"60081.176620365","6.768523696087","8.2045528379776","4.3","60195.746267159","1690091.0186949","Unit 6269 Box 9041
DPO AE 13073"
"61881.479309653","6.5194630534658","7.1140836521111","5.38","35597.372893026","1253370.1489213","1486 Elizabeth Plains Apt. 235
New Cynthia, MD 73729-5878"
"59590.965292447","6.8917310411671","5.7360294044068","2.03","24153.88252298","774073.56185409","239 Anna Locks Suite 853
Lisaland, GA 31515-2260"
"89831.319291998","5.2019637196621","7.7196527636169","6.37","45335.360276201","1741959.8344307","77610 Evan Field Apt. 712
West Shannonland, WI 30751"
"72175.283499427","7.421738946307","6.8282473047342","2.09","50305.795413186","1705762.788319","11385 Thomas Ford
New Karinaton, HI 01691-9923"
"67589.048841512","6.2148426298867","6.0608846556946","2.34","33203.383921755","1071109.9165851","385 Barnes Lock Suite 561
Lake Kellytown, NJ 74310"
"77300.031443644","5.2609747263945","6.9365480243204","4.49","29499.040952514","1118047.9912095","039 Chan Meadows
South Amandahaven, TN 78068"
"65382.888323478","5.3968191800148","7.648386113754","6.08","41723.054741227","1165253.0327181","945 Schneider Villages Apt. 519
West Brittneyburgh, ID 36371-1622"
"71145.21270418","6.1521099752377","6.7658325630925","2.31","35642.530335507","1280910.189933","15288 Steven Extensions Suite 209
Zacharybury, KS 87707-6205"
"61053.038003414","5.7878906916145","5.6870625762342","2.02","40675.773826127","841122.88238069","8559 Cooper Cove Suite 935
Katherinemouth, NE 81147-6595"
"65125.947868216","5.9284834425377","7.0577579924001","4.19","37642.785273074","1228810.7450455","90043 White Lane Apt. 673
Williamburgh, DE 67265"
"51949.295702728","6.2098030366221","8.0511182557609","5.28","35336.063054113","1086072.0710614","40094 Yates Lodge Suite 008
Fergusonborough, LA 87592-4342"
"75897.98883846","5.3169332873812","6.7682293985668","3.33","34162.670606803","1204372.2952197","17853 Michael Motorway
Danielfurt, MH 28095"
"71468.350495945","6.1580434528054","6.3612384048423","3.35","43269.033366828","1345004.1197565","48466 Brown Port Apt. 116
South Chelseatown, CO 28752"
"53287.992072229","5.7556092266599","7.1623223763174","3.32","45152.014268008","1116902.344893","0205 Rose Crescent
East Ritaside, MD 10967"
"61503.040596054","5.1308131302171","7.0153173263196","3.12","37650.869709323","822431.73026518","18941 Ray Ports
East Nicoleland, OR 67363"
"68896.048560789","6.3863251802802","8.3650745939871","4.47","28394.609780218","1360623.6944569","1515 Watson Fort
Christopherberg, MP 90562"
"91159.418327181","6.5360454279338","7.3738509191743","3.01","54861.091096617","2298379.4867076","170 Smith Wall
South Christopherhaven, AZ 87521"
"63375.348479303","6.6723400595945","7.8837809769708","3.41","45633.192239972","1400498.2675748","064 Kaufman River
Danielburgh, CO 09090"
"59695.571474237","5.4453828503806","6.0327952646534","2.04","20702.802670065","566848.73209861","295 Angela Harbors
East Patriciaburgh, GA 95388"
"63183.889741722","5.5705619372818","7.5418074958074","5.08","58691.200664807","1367586.277738","950 Luis Avenue Suite 364
West Nicole, OR 03658-3559"
"61177.808134737","6.9989282822574","7.0883858825727","5.13","26396.2911118","1113373.5200017","27945 Clark Tunnel
Kleinmouth, NV 19751-3095"
"58642.311222216","5.2099230928527","6.2753711251438","3.42","35131.578145166","721974.55147464","6163 Michael Orchard
Gallagherborough, GA 48395"
"53112.278060523","5.1386518154851","6.3253634709753","4.25","40367.383870926","685503.99027181","4158 Drew Plains Apt. 975
Ericaview, MP 60784"
"40366.616291257","4.9029395892463","7.6171180999628","5.07","16349.36539431","152071.87474956","503 Howard Pass Apt. 427
Fernandezborough, GA 02514"
"62207.475805588","7.2975328232898","7.0028642743012","5.38","34317.53831143","1280431.5736478","2084 Carter Highway Suite 935
New Stevenmouth, DE 67121"
"57477.950762329","5.405444821205","7.2071728222237","6.35","23649.968869911","568703.18383356","2105 Lauren Radial
Lake Michellestad, FL 92096-6812"
"55630.488957148","6.2831228363918","8.9331199851063","6","38943.095990938","1200764.8442005","3407 Preston Pine
East Mark, NY 86626-3319"
"72399.305557145","6.7406763124447","7.5522697690348","6.15","41662.000069264","1607161.637145","719 Raymond Route
West Diane, ME 60200-7803"
"89868.891927198","4.5042745791745","7.2344798867","5.45","30101.724574379","1421715.4153436","310 Paul Mill Suite 863
Pamelaland, AS 20202-1133"
"59801.491029436","4.2104627575977","4.9543874640056","2.03","33534.926402645","311111.20058677","47705 Bethany Forge Suite 965
North Heatherhaven, ND 10371"
"61957.154303682","7.8410805018376","7.472966963482","4.19","38448.491482025","1338044.3833126","791 Noble Port
Michaelland, OK 69198"
"71123.432815537","6.6858109372115","6.1692383697959","3.43","44020.144101847","1417870.9827367","143 Thomas Rapid Apt. 929
West Laurieport, ND 69617"
"55202.705470426","4.3759332441745","8.2590443183229","3.4","28424.951645911","796389.43795663","690 Lozano Inlet
Michelleville, AL 07048-6472"
"79298.122008214","7.1882081346869","5.3368411556379","3.44","15753.266638486","1310207.1330394","3591 Pham Spring Suite 077
Lisaport, CT 43572"
"65070.567008709","7.1435585071598","5.5797660549495","4.3","24852.565152917","994897.72776447","Unit 9227 Box 8732
DPO AE 73770"
"68494.982552106","7.2303648930237","7.2654626844981","5.46","13998.571205197","1202987.8293471","530 Johnson Circles
Cathyborough, MN 30306"
"55702.205376175","5.5519571317619","5.6485553965076","3.08","40087.795614365","768751.9005441","029 Patricia Bridge Apt. 540
Tranmouth, MP 59378-9231"
"57233.608492353","7.8938341613576","6.0366212152507","2.27","37374.919244628","1211655.30549","880 Julie Union Suite 360
Sarahchester, LA 70074-3596"
"85313.88545069","6.0331577924172","6.6337575946055","4.21","23974.435567517","1540418.2221625","85227 Kevin Stream Suite 299
Lake Todd, WV 65286"
"60224.651713074","4.6759401326624","5.4288466671403","3.23","42182.862110464","712228.42430272","97544 Williams Unions Suite 893
South Harry, ME 21119"
"73873.819188888","6.7898708863387","6.6309090861014","3.17","33336.32734675","1525533.4066255","844 Hanson Points
East Lisa, ME 83883"
"63149.485228917","7.1562944333472","5.5188350243316","2.04","37578.846872003","1034218.401859","171 Rocha Via
Cassandrafort, RI 90064-6234"
"58593.794035062","4.6629809061508","6.3336169318809","2.04","39287.527902482","874103.66060659","2758 Joshua Mission
Lake Chelsea, AS 18304-4644"
"73839.872416573","6.4461819522988","8.2740635843113","4.19","47602.510205091","1912825.2852178","75441 Ritter Corners
North Roberttown, UT 52401-4300"
"75984.831108798","6.7257213110363","7.8877758363165","4.31","42248.68585555","1754770.5902069","7815 Burns Skyway Suite 637
Melissaborough, TX 51087-6056"
"82145.369421078","6.5409679501914","6.8761503288847","4.23","25736.096054557","1340066.9130844","885 Veronica Stravenue
Wilsonland, FM 77249-8036"
"69017.182800127","5.7771061483408","5.7836127785476","3.11","55830.752835714","1446756.8627614","42822 Billy Lights
Tranchester, TX 45052"
"75429.178976047","6.8187591610095","7.570447110624","5.48","36769.249681632","1592768.2418269","39474 Steven Fort Apt. 881
Kristaport, OR 79397-4419"
"69513.53892073","4.122901533148","7.6411073124167","6.08","14054.053433229","660364.98133583","030 Jason Coves Apt. 387
Lake Christophershire, CA 88567"
"57782.417077109","5.1593009775267","6.3326267330442","2.46","33426.849375488","861321.58069247","Unit 2107 Box 1980
DPO AA 76733"
"74372.138452479","6.5623795904757","8.1845105180596","6.35","34321.960154884","1648246.7742056","111 Wilson Cape Suite 484
Hernandezton, VI 53808"
"63522.121932234","5.5380428493757","6.9521957663382","2.04","31995.525292187","977135.8856578","720 Vasquez Crest
Roberthaven, OK 57313"
"61193.714830607","7.6471508819728","9.0868077173695","3.21","33196.059836983","1591934.1903279","518 Gilmore Stream Suite 013
Lake Donald, ND 18581"
"60316.790730472","4.3087302084745","5.5643528754061","4.12","33831.893626056","695386.33103862","126 Kim Mount Apt. 763
Mariemouth, TN 60875"
"58469.912202512","5.4088999650511","4.8073874580703","2.26","33547.984821257","568977.07276908","43340 Thomas Mission Suite 671
Longport, VT 28226"
"75179.902989763","4.5959209559041","7.2016357988938","5.13","23978.093304702","935590.80429533","38138 Carter Shores
Lake Felicia, OK 96739-7550"
"56186.963291353","3.9920279464886","8.9607425149014","5.2","41855.65473511","984311.77453969","569 Jeremy Orchard
New Randy, RI 27359-4665"
"73225.066295469","5.933498536201","6.8686038950817","2.3","61830.53972218","1796245.8079056","81623 Jenna Brook
Davidfort, PR 76020"
"74338.927709764","5.0847148678101","5.1868527957306","4.07","18057.171784454","720080.23205289","6548 Christopher Pike
West Adammouth, NJ 07199"
"52188.118727456","5.636892090563","5.8074014791881","4.03","42495.754677325","783808.40246617","56449 Walters Forks
Port Juliaburgh, DE 80081"
"83311.10394325","6.6905514045077","8.2975567447559","3.16","30386.366310765","1598615.9744864","2172 Jensen Lodge
Porterport, NJ 82686-8071"
"72288.675202957","6.5994346966888","7.9798778236992","5.11","39146.920499055","1564125.2379418","20276 Kelsey Plains Apt. 162
New Angiefort, DE 15768-7899"
"54866.215694358","6.9867632754136","7.2854341472074","3.46","35192.844027845","929480.62989521","193 Green Causeway Suite 635
Sotoburgh, NJ 15816-5656"
"85759.657761924","4.78935741818","8.96570536637","6.22","25897.758021483","1414495.3431338","222 Kevin Walks
North Robertoton, FL 87877"
"59453.342036948","6.2911135402318","7.4825714791305","6.08","29697.644805831","837668.10260211","809 May Mills
Yoderburgh, NH 42375-8927"
"69878.774199081","7.2183309870334","6.2491922346317","4.02","26814.174747584","1197515.4542248","48635 Burch Pine
Lake Ellen, KY 06268"
"59243.297630017","6.7295205522236","7.0587648276926","4.26","51405.352484359","1232004.8298347","63891 Rebecca Stravenue Suite 746
East Vincentland, NV 30237"
"57853.33019601","6.5000943058576","7.3165510034193","4.36","47688.226597786","1285933.4084067","507 Dorsey Harbor Suite 445
North Jacobbury, ID 07463"
"66643.3146337","6.3928341154386","7.6980075356603","4.41","30971.157106336","1361521.9829376","475 Robert Road Apt. 547
Charlotteburgh, CO 82148-4460"
